id,goals,totalShots,onTargetScoringAttempt,shotOffTarget,totalContest,wonContest,wasFouled,fouls,keyPass,goalAssist,bigChanceCreated,bigChanceMissed,totalCross,accurateCross,totalPass,accuratePass,touches,duelWon,duelLost,hitWoodwork,minutesPlayed,name,world_cups_played,first_world_cup,last_world_cup,matches_played
813,1.0,6,1.0,3.0,8.0,2.0,10.0,6.0,3.0,0.0,0.0,0.0,22.0,2.0,97.0,71.0,174.0,20.0,24.0,0.0,194.0,Gaizka Mendieta,1,2002,2002,3
816,0.0,1,0.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,16.0,15.0,26.0,1.0,3.0,0.0,50.0,Stewart Downing,1,2006,2006,3
829,1.0,6,1.0,1.0,9.0,6.0,4.0,10.0,5.0,0.0,1.0,0.0,15.0,3.0,79.0,61.0,140.0,11.0,16.0,0.0,196.0,Boudewijn Zenden,1,1998,1998,4
833,0.0,14,6.0,4.0,7.0,1.0,3.0,14.0,5.0,0.0,1.0,2.0,3.0,0.0,86.0,55.0,163.0,22.0,46.0,0.0,360.0,Mark Viduka,1,2006,2006,4
854,1.0,2,1.0,0.0,12.0,7.0,13.0,18.0,5.0,0.0,1.0,0.0,7.0,1.0,292.0,233.0,457.0,53.0,51.0,0.0,724.0,Thomas Helveg,2,1998,2002,9
867,0.0,4,0.0,2.0,4.0,1.0,4.0,16.0,3.0,0.0,0.0,0.0,0.0,0.0,124.0,105.0,187.0,22.0,35.0,0.0,378.0,Aliou Cisse,1,2002,2002,4
895,0.0,1,0.0,1.0,1.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,109.0,81.0,192.0,28.0,16.0,0.0,374.0,Andreas Jakobsson,1,2002,2002,4
896,0.0,3,0.0,3.0,13.0,8.0,3.0,3.0,6.0,1.0,2.0,0.0,24.0,5.0,135.0,103.0,260.0,24.0,17.0,0.0,341.0,Graeme Le Saux,1,1998,1998,4
910,2.0,8,4.0,3.0,22.0,9.0,5.0,4.0,7.0,2.0,2.0,2.0,19.0,2.0,87.0,71.0,187.0,27.0,37.0,0.0,310.0,Henri Camara,1,2002,2002,4
917,1.0,15,4.0,10.0,11.0,8.0,5.0,13.0,5.0,0.0,1.0,2.0,1.0,0.0,133.0,100.0,208.0,52.0,44.0,0.0,338.0,Peter Crouch,2,2006,2010,6
934,0.0,1,0.0,0.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,115.0,96.0,141.0,9.0,6.0,0.0,224.0,Pedro Mendes,1,2010,2010,4
936,0.0,1,1.0,0.0,2.0,1.0,0.0,4.0,2.0,0.0,0.0,0.0,9.0,3.0,69.0,59.0,148.0,14.0,20.0,0.0,270.0,Reto Ziegler,1,2010,2010,3
938,0.0,0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,69.0,61.0,78.0,4.0,2.0,0.0,90.0,Michael Carrick,1,2006,2006,1
943,3.0,19,6.0,10.0,22.0,9.0,6.0,8.0,2.0,0.0,0.0,4.0,3.0,1.0,108.0,96.0,188.0,15.0,37.0,1.0,390.0,Robbie Keane,1,2002,2002,4
946,1.0,6,2.0,3.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,19.0,16.0,49.0,8.0,11.0,0.0,173.0,Jermain Defoe,1,2010,2010,3
989,0.0,4,2.0,1.0,10.0,4.0,7.0,11.0,2.0,0.0,1.0,1.0,18.0,3.0,89.0,70.0,166.0,18.0,33.0,0.0,270.0,Sibusiso Zuma,1,2002,2002,3
996,0.0,4,1.0,2.0,4.0,2.0,4.0,0.0,3.0,0.0,1.0,1.0,16.0,4.0,56.0,50.0,94.0,6.0,7.0,0.0,139.0,Kanga Gauthier Akalé,1,2006,2006,3
1006,0.0,1,0.0,1.0,13.0,9.0,7.0,15.0,4.0,0.0,0.0,0.0,2.0,1.0,107.0,91.0,162.0,23.0,28.0,0.0,270.0,Abou Diaby,1,2010,2010,3
1023,1.0,6,1.0,4.0,1.0,1.0,4.0,2.0,1.0,0.0,0.0,0.0,4.0,0.0,37.0,23.0,59.0,8.0,7.0,0.0,113.0,Ivica Vastić,1,1998,1998,3
1047,0.0,9,4.0,3.0,11.0,6.0,11.0,6.0,6.0,0.0,0.0,1.0,4.0,0.0,136.0,110.0,202.0,27.0,22.0,0.0,308.0,Nwankwo Kanu,3,1998,2010,6
1048,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,30.0,59.0,6.0,1.0,0.0,103.0,Rabiu Afolabi,1,2010,2010,2
1053,0.0,0,0.0,0.0,2.0,1.0,4.0,3.0,8.0,0.0,1.0,0.0,18.0,7.0,175.0,141.0,296.0,27.0,13.0,0.0,360.0,Bacary Sagna,2,2010,2014,4
1057,2.0,7,2.0,5.0,13.0,6.0,6.0,14.0,2.0,0.0,0.0,0.0,2.0,0.0,155.0,117.0,251.0,35.0,45.0,0.0,403.0,Junichi Inamoto,3,2002,2010,8
1068,0.0,9,2.0,6.0,7.0,6.0,2.0,10.0,4.0,0.0,0.0,0.0,3.0,0.0,139.0,123.0,198.0,22.0,14.0,0.0,288.0,Hassan Yebda,2,2010,2014,4
1085,0.0,0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,12.0,4.0,0.0,0.0,26.0,Jihai Sun,1,2002,2002,1
1087,0.0,5,1.0,2.0,8.0,4.0,9.0,8.0,5.0,0.0,0.0,0.0,17.0,7.0,146.0,93.0,302.0,37.0,22.0,0.0,450.0,Danny Mills,1,2002,2002,5
1093,0.0,20,5.0,8.0,15.0,7.0,22.0,20.0,17.0,0.0,2.0,0.0,48.0,12.0,589.0,477.0,854.0,68.0,64.0,1.0,850.0,Claudio Reyna,3,1998,2006,10
1111,0.0,5,1.0,2.0,9.0,4.0,8.0,4.0,1.0,0.0,0.0,1.0,6.0,0.0,119.0,95.0,176.0,21.0,19.0,0.0,307.0,Trevor Sinclair,1,2002,2002,4
1120,0.0,0,0.0,0.0,2.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0,11.0,10.0,16.0,3.0,2.0,0.0,45.0,Robbie Fowler,1,2002,2002,1
1139,0.0,0,0.0,0.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,65.0,45.0,95.0,8.0,5.0,0.0,120.0,David Weir,1,1998,1998,2
1143,0.0,4,0.0,4.0,6.0,5.0,3.0,7.0,3.0,1.0,1.0,0.0,6.0,2.0,264.0,214.0,425.0,43.0,22.0,1.0,826.0,Joseph Yobo,3,2002,2014,10
1156,0.0,5,2.0,3.0,12.0,6.0,10.0,8.0,4.0,1.0,2.0,2.0,21.0,3.0,167.0,135.0,284.0,34.0,42.0,0.0,390.0,Kevin Kilbane,1,2002,2002,4
1158,5.0,24,8.0,12.0,8.0,1.0,12.0,29.0,9.0,1.0,1.0,1.0,9.0,0.0,191.0,149.0,305.0,50.0,71.0,0.0,614.0,Tim Cahill,4,2006,2018,9
1163,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,0.0,1.0,0.0,1.0,Lee Carsley,1,2002,2002,1
1194,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,11.0,18.0,1.0,2.0,0.0,15.0,Wayne Bridge,1,2002,2002,2
1196,0.0,5,0.0,5.0,3.0,2.0,5.0,11.0,2.0,0.0,1.0,1.0,1.0,0.0,385.0,334.0,538.0,45.0,38.0,1.0,930.0,Ricardo Carvalho,2,2006,2010,10
1198,0.0,0,0.0,0.0,1.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,6.0,0.0,131.0,116.0,187.0,14.0,7.0,0.0,236.0,Paulo Ferreira,2,2006,2010,4
1203,0.0,1,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,30.0,44.0,3.0,4.0,0.0,90.0,Robert Huth,1,2006,2006,1
1204,0.0,5,2.0,3.0,12.0,5.0,7.0,12.0,8.0,1.0,1.0,0.0,20.0,2.0,288.0,233.0,473.0,38.0,35.0,0.0,537.0,Glen Johnson,2,2010,2014,6
1205,0.0,6,1.0,2.0,1.0,0.0,16.0,12.0,5.0,0.0,0.0,0.0,0.0,0.0,437.0,380.0,581.0,60.0,34.0,0.0,840.0,John Terry,2,2006,2010,9
1208,1.0,14,3.0,5.0,16.0,11.0,20.0,11.0,10.0,1.0,2.0,0.0,19.0,5.0,198.0,164.0,312.0,44.0,27.0,0.0,450.0,Joe Cole,3,2002,2010,8
1212,0.0,5,2.0,2.0,13.0,6.0,8.0,6.0,14.0,1.0,4.0,1.0,67.0,17.0,290.0,252.0,477.0,29.0,34.0,0.0,465.0,Geremi,2,2002,2010,6
1216,0.0,41,17.0,18.0,19.0,9.0,16.0,9.0,14.0,0.0,1.0,2.0,17.0,7.0,577.0,471.0,756.0,60.0,47.0,2.0,930.0,Frank Lampard,3,2006,2014,10
1217,0.0,3,0.0,2.0,12.0,7.0,11.0,19.0,6.0,0.0,0.0,0.0,3.0,1.0,470.0,411.0,585.0,39.0,43.0,0.0,750.0,Claude Makélélé,2,2002,2006,8
1221,2.0,14,6.0,6.0,7.0,3.0,17.0,13.0,6.0,1.0,2.0,1.0,6.0,1.0,301.0,252.0,416.0,56.0,43.0,0.0,561.0,Tiago Mendes,2,2006,2010,9
1222,2.0,22,4.0,11.0,12.0,5.0,16.0,16.0,8.0,0.0,1.0,4.0,6.0,3.0,114.0,68.0,235.0,48.0,53.0,1.0,520.0,Didier Drogba,3,2006,2014,8
1224,0.0,1,0.0,1.0,1.0,1.0,3.0,6.0,1.0,0.0,1.0,0.0,5.0,0.0,19.0,16.0,44.0,7.0,15.0,0.0,132.0,Mateja Kežman,1,2006,2006,2
1240,0.0,33,7.0,22.0,68.0,39.0,16.0,7.0,14.0,0.0,2.0,1.0,25.0,11.0,437.0,348.0,687.0,73.0,74.0,1.0,684.0,Jay Jay Okocha,3,1994,2002,9
1242,0.0,4,0.0,3.0,22.0,12.0,4.0,4.0,4.0,1.0,1.0,0.0,5.0,2.0,134.0,115.0,214.0,22.0,23.0,0.0,270.0,Ricardo Wayne Gardner,1,1998,1998,3
1246,1.0,1,1.0,0.0,3.0,0.0,6.0,12.0,2.0,0.0,0.0,0.0,1.0,1.0,185.0,149.0,308.0,53.0,35.0,0.0,540.0,Radhi Jaidi,2,2002,2006,6
1248,0.0,0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,35.0,28.0,55.0,5.0,7.0,0.0,90.0,Ivan Campo Ramos,1,1998,1998,1
1256,0.0,1,1.0,0.0,10.0,3.0,3.0,8.0,3.0,0.0,0.0,0.0,11.0,2.0,158.0,124.0,240.0,19.0,22.0,0.0,254.0,Vincent Candela,2,1998,2002,3
1264,1.0,8,3.0,4.0,19.0,13.0,14.0,5.0,11.0,1.0,2.0,0.0,32.0,7.0,129.0,89.0,261.0,37.0,22.0,1.0,364.0,Khalilou Fadiga,1,2002,2002,4
1274,0.0,1,1.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,148.0,123.0,222.0,10.0,7.0,0.0,270.0,Mark Fish,1,1998,1998,3
1275,0.0,0,0.0,0.0,8.0,1.0,1.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,136.0,108.0,195.0,9.0,24.0,0.0,270.0,Radostin Kishishev,1,1998,1998,3
1367,5.0,53,15.0,26.0,19.0,8.0,28.0,16.0,19.0,2.0,4.0,6.0,20.0,2.0,411.0,322.0,670.0,68.0,76.0,0.0,1220.0,Lukas Podolski,3,2006,2014,15
1451,0.0,10,3.0,3.0,4.0,3.0,6.0,8.0,3.0,0.0,0.0,2.0,1.0,0.0,42.0,22.0,93.0,30.0,30.0,0.0,156.0,Joshua Kennedy,2,2006,2010,4
1476,0.0,9,2.0,4.0,6.0,3.0,2.0,5.0,3.0,0.0,1.0,0.0,28.0,5.0,139.0,86.0,264.0,17.0,25.0,0.0,420.0,Du-Ri Cha,2,2002,2010,7
1477,1.0,11,3.0,4.0,8.0,4.0,11.0,8.0,5.0,1.0,2.0,0.0,4.0,1.0,149.0,104.0,238.0,42.0,32.0,0.0,390.0,Jermaine Jones,1,2014,2014,4
1602,0.0,1,0.0,0.0,5.0,4.0,2.0,6.0,2.0,0.0,0.0,0.0,3.0,1.0,161.0,117.0,238.0,20.0,12.0,0.0,270.0,Bradley Carnell,1,2002,2002,3
1709,0.0,1,0.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,88.0,70.0,114.0,11.0,9.0,0.0,180.0,Alejandro Lembo,1,2002,2002,2
1748,0.0,6,2.0,4.0,57.0,29.0,18.0,9.0,6.0,2.0,2.0,0.0,15.0,5.0,194.0,160.0,368.0,56.0,65.0,1.0,375.0,Denílson,2,1998,2002,12
1749,0.0,12,4.0,5.0,25.0,12.0,12.0,6.0,11.0,1.0,6.0,0.0,22.0,5.0,170.0,137.0,286.0,32.0,41.0,0.0,370.0,Joaquín,2,2002,2006,5
1753,0.0,16,6.0,5.0,57.0,25.0,16.0,45.0,20.0,4.0,6.0,2.0,81.0,19.0,876.0,717.0,1437.0,113.0,130.0,0.0,1637.0,Cafú,4,1994,2006,20
1754,0.0,0,0.0,0.0,1.0,1.0,9.0,12.0,2.0,0.0,0.0,0.0,1.0,0.0,595.0,513.0,787.0,53.0,35.0,0.0,1050.0,Alessandro Costacurta,2,1994,1998,11
1756,0.0,12,0.0,11.0,38.0,18.0,43.0,37.0,11.0,0.0,0.0,1.0,38.0,8.0,910.0,717.0,1520.0,200.0,116.0,0.0,2216.0,Paolo Maldini,4,1990,2002,23
1757,0.0,1,0.0,1.0,2.0,2.0,7.0,8.0,3.0,0.0,0.0,0.0,2.0,1.0,230.0,175.0,360.0,57.0,28.0,0.0,585.0,Alessandro Nesta,3,1998,2006,9
1759,0.0,0,0.0,0.0,6.0,4.0,5.0,21.0,2.0,0.0,0.0,0.0,2.0,0.0,260.0,202.0,397.0,46.0,47.0,0.0,851.0,Dario Šimić,3,1998,2006,11
1760,0.0,5,1.0,4.0,3.0,2.0,4.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,375.0,342.0,489.0,60.0,32.0,0.0,660.0,Jaap Stam,1,1998,1998,7
1764,0.0,5,1.0,3.0,12.0,7.0,23.0,17.0,3.0,0.0,0.0,1.0,1.0,0.0,413.0,358.0,600.0,93.0,60.0,0.0,673.0,Gennaro Gattuso,3,2002,2010,9
1765,1.0,13,5.0,6.0,16.0,8.0,25.0,9.0,28.0,3.0,3.0,0.0,40.0,10.0,851.0,742.0,1052.0,58.0,39.0,2.0,972.0,Andrea Pirlo,3,2006,2014,11
1766,1.0,3,2.0,1.0,6.0,5.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,74.0,56.0,98.0,7.0,7.0,0.0,110.0,Rui Costa,1,2002,2002,2
1767,0.0,9,4.0,1.0,11.0,5.0,5.0,4.0,9.0,0.0,1.0,2.0,20.0,5.0,191.0,160.0,265.0,16.0,22.0,0.0,254.0,Clarence Seedorf,1,1998,1998,4
1768,4.0,11,6.0,4.0,3.0,3.0,4.0,8.0,5.0,1.0,2.0,2.0,4.0,0.0,80.0,57.0,133.0,11.0,23.0,0.0,430.0,Hernán Crespo,3,1998,2006,8
1769,1.0,6,4.0,2.0,7.0,4.0,5.0,6.0,3.0,1.0,3.0,4.0,1.0,0.0,32.0,22.0,63.0,16.0,13.0,0.0,144.0,Filippo Inzaghi,3,1998,2006,5
1770,1.0,19,5.0,9.0,33.0,17.0,30.0,14.0,21.0,4.0,4.0,1.0,11.0,0.0,363.0,301.0,564.0,68.0,69.0,1.0,768.0,Kaká,3,2002,2010,10
1773,5.0,15,11.0,3.0,0.0,0.0,7.0,7.0,7.0,0.0,1.0,4.0,1.0,0.0,155.0,132.0,212.0,10.0,28.0,0.0,536.0,Jon Dahl Tomasson,2,2002,2010,6
1774,0.0,2,0.0,1.0,2.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,7.0,5.0,20.0,2.0,9.0,0.0,34.0,Vincenzo Montella,1,2002,2002,1
1775,1.0,33,12.0,9.0,17.0,6.0,34.0,17.0,29.0,6.0,10.0,2.0,60.0,14.0,402.0,287.0,633.0,47.0,60.0,1.0,799.0,Francesco Totti,2,2002,2006,11
1777,0.0,3,1.0,1.0,2.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,37.0,22.0,57.0,6.0,2.0,0.0,64.0,Antonio Cassano,1,2014,2014,2
1778,0.0,0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,1.0,6.0,5.0,19.0,3.0,1.0,0.0,21.0,Alessio Cerci,1,2014,2014,1
1780,1.0,6,2.0,2.0,6.0,6.0,6.0,6.0,9.0,1.0,1.0,0.0,4.0,0.0,522.0,448.0,624.0,28.0,18.0,0.0,627.0,Daniele De Rossi,3,2006,2014,8
1782,0.0,3,2.0,0.0,8.0,3.0,5.0,11.0,5.0,0.0,1.0,1.0,2.0,1.0,131.0,98.0,220.0,32.0,41.0,0.0,386.0,Damiano Tommasi,1,2002,2002,4
1783,0.0,11,3.0,4.0,13.0,6.0,3.0,4.0,9.0,1.0,3.0,2.0,16.0,3.0,179.0,128.0,303.0,20.0,24.0,0.0,615.0,Simone Perrotta,1,2006,2006,7
1786,0.0,1,0.0,1.0,7.0,3.0,7.0,3.0,6.0,0.0,0.0,0.0,22.0,3.0,115.0,74.0,246.0,25.0,19.0,0.0,359.0,Christian Panucci,1,2002,2002,4
1792,0.0,0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,24.0,19.0,50.0,4.0,4.0,0.0,90.0,Leandro Cufré,1,2006,2006,1
1830,0.0,10,4.0,4.0,4.0,4.0,6.0,4.0,8.0,0.0,0.0,0.0,11.0,2.0,163.0,123.0,229.0,20.0,11.0,1.0,236.0,Riccardo Montolivo,1,2010,2010,3
1876,0.0,1,0.0,0.0,4.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,6.0,18.0,1.0,8.0,0.0,34.0,Ryan Babel,1,2006,2006,1
1879,0.0,4,2.0,1.0,3.0,2.0,19.0,15.0,1.0,0.0,0.0,1.0,0.0,0.0,424.0,362.0,558.0,58.0,26.0,0.0,887.0,Nigel de Jong,2,2010,2014,11
1889,0.0,2,1.0,0.0,10.0,8.0,3.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,97.0,80.0,176.0,25.0,13.0,0.0,321.0,Gilberto Martínez,2,2002,2006,4
1890,0.0,1,0.0,1.0,0.0,0.0,9.0,15.0,2.0,0.0,0.0,0.0,1.0,0.0,355.0,304.0,486.0,44.0,39.0,0.0,807.0,Johnny Heitinga,2,2006,2010,10
1900,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,4.0,0.0,0.0,0.0,4.0,Hedwiges Maduro,1,2006,2006,1
1901,0.0,12,4.0,5.0,9.0,7.0,1.0,9.0,11.0,0.0,1.0,0.0,37.0,10.0,246.0,186.0,438.0,34.0,29.0,0.0,534.0,Pierre Womé,2,1998,2002,6
1902,1.0,8,1.0,3.0,9.0,4.0,3.0,16.0,4.0,1.0,2.0,0.0,1.0,0.0,299.0,222.0,402.0,25.0,42.0,0.0,492.0,Luigi Di Biagio,2,1998,2002,6
1909,0.0,0,0.0,0.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,24.0,17.0,40.0,4.0,4.0,0.0,45.0,Markus Schopp,1,1998,1998,1
1924,0.0,5,1.0,1.0,2.0,1.0,8.0,9.0,4.0,0.0,0.0,0.0,7.0,1.0,123.0,110.0,186.0,14.0,25.0,0.0,253.0,Steven Pienaar,1,2010,2010,3
1934,6.0,55,18.0,21.0,21.0,10.0,19.0,25.0,26.0,2.0,8.0,3.0,63.0,12.0,791.0,640.0,1090.0,47.0,73.0,3.0,1553.0,Wesley Sneijder,3,2006,2014,17
1948,0.0,2,1.0,1.0,25.0,17.0,11.0,14.0,3.0,0.0,0.0,0.0,13.0,0.0,236.0,192.0,480.0,50.0,42.0,0.0,619.0,Hatem Trabelsi,3,1998,2006,7
1951,0.0,17,8.0,5.0,10.0,6.0,14.0,10.0,6.0,1.0,2.0,0.0,18.0,4.0,178.0,150.0,287.0,36.0,37.0,0.0,442.0,Rafael van der Vaart,2,2006,2010,8
1954,0.0,0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,94.0,82.0,122.0,6.0,9.0,0.0,169.0,Thomas Vermaelen,2,2014,2018,4
1967,0.0,2,1.0,1.0,3.0,2.0,11.0,12.0,2.0,0.0,0.0,1.0,0.0,0.0,216.0,179.0,366.0,48.0,34.0,0.0,780.0,John Mensah,2,2006,2010,8
1983,0.0,0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,46.0,44.0,58.0,0.0,6.0,0.0,70.0,Denny Landzaat,1,2006,2006,3
2009,0.0,4,1.0,3.0,4.0,0.0,16.0,8.0,1.0,0.0,0.0,0.0,1.0,0.0,346.0,292.0,477.0,65.0,34.0,0.0,540.0,Giorgio Chiellini,2,2010,2014,6
2025,1.0,9,3.0,2.0,27.0,14.0,14.0,10.0,12.0,2.0,2.0,1.0,36.0,7.0,306.0,233.0,501.0,52.0,53.0,1.0,673.0,Martin Jørgensen,3,1998,2010,11
2027,1.0,22,6.0,12.0,19.0,10.0,30.0,11.0,16.0,0.0,2.0,0.0,49.0,5.0,463.0,349.0,708.0,68.0,69.0,1.0,894.0,Hidetoshi Nakata,3,1998,2006,10
2033,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,6.0,1.0,0.0,0.0,29.0,Giampaolo Pazzini,1,2010,2010,1
2040,0.0,1,0.0,1.0,1.0,0.0,6.0,6.0,2.0,1.0,2.0,0.0,3.0,0.0,261.0,230.0,330.0,23.0,15.0,0.0,545.0,Nicolás Burdisso,2,2006,2010,8
2041,0.0,0,0.0,0.0,8.0,2.0,0.0,3.0,1.0,0.0,0.0,0.0,3.0,1.0,26.0,21.0,67.0,9.0,11.0,0.0,143.0,Francesco Coco,1,2002,2002,2
2045,0.0,6,0.0,5.0,3.0,1.0,11.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,322.0,244.0,564.0,87.0,55.0,0.0,1014.0,Carlos Alberto Gamarra Pavón,3,1998,2006,11
2047,2.0,3,2.0,1.0,2.0,0.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,189.0,150.0,296.0,43.0,26.0,0.0,429.0,Marco Materazzi,2,2002,2006,5
2048,1.0,11,6.0,3.0,5.0,3.0,6.0,6.0,5.0,0.0,1.0,0.0,14.0,3.0,158.0,110.0,264.0,29.0,15.0,0.0,349.0,Siniša Mihajlović,1,1998,1998,4
2049,1.0,9,3.0,6.0,26.0,15.0,9.0,7.0,11.0,0.0,0.0,0.0,29.0,6.0,325.0,286.0,537.0,40.0,50.0,0.0,728.0,Javier Zanetti,2,1998,2002,8
2052,1.0,2,1.0,1.0,1.0,0.0,3.0,5.0,5.0,0.0,1.0,0.0,0.0,0.0,207.0,178.0,264.0,14.0,23.0,0.0,377.0,Esteban Cambiasso,1,2006,2006,5
2054,1.0,8,2.0,3.0,26.0,17.0,12.0,9.0,6.0,0.0,2.0,0.0,23.0,6.0,278.0,234.0,442.0,65.0,45.0,0.0,463.0,Emre Belözoğlu,1,2002,2002,6
2056,0.0,12,3.0,6.0,5.0,1.0,18.0,9.0,13.0,0.0,1.0,0.0,45.0,13.0,229.0,199.0,350.0,38.0,25.0,1.0,439.0,Georgios Karagounis,2,2010,2014,7
2057,0.0,9,2.0,2.0,3.0,1.0,5.0,3.0,2.0,0.0,1.0,1.0,7.0,2.0,50.0,39.0,96.0,9.0,12.0,0.0,136.0,Cristian Kily Gonzalez,1,2002,2002,3
2059,0.0,12,3.0,7.0,9.0,3.0,11.0,17.0,8.0,1.0,1.0,1.0,16.0,3.0,292.0,233.0,416.0,36.0,51.0,0.0,701.0,Dejan Stanković,3,1998,2010,9
2061,0.0,21,8.0,8.0,17.0,12.0,19.0,13.0,36.0,5.0,8.0,0.0,48.0,17.0,807.0,649.0,1035.0,61.0,41.0,0.0,815.0,Juan Sebastián Verón,3,1998,2010,11
2062,0.0,3,0.0,1.0,2.0,2.0,6.0,11.0,1.0,0.0,1.0,0.0,2.0,0.0,132.0,105.0,188.0,23.0,24.0,0.0,296.0,Cristiano Zanetti,1,2002,2002,3
2063,2.0,9,2.0,5.0,11.0,6.0,6.0,10.0,3.0,0.0,0.0,1.0,3.0,0.0,73.0,56.0,132.0,21.0,28.0,0.0,266.0,Adriano,1,2006,2006,4
2064,0.0,1,0.0,1.0,0.0,0.0,5.0,6.0,0.0,0.0,0.0,0.0,3.0,1.0,17.0,11.0,40.0,9.0,19.0,0.0,61.0,Julio Ricardo Cruz,1,2006,2006,2
2065,0.0,2,1.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,16.0,13.0,26.0,3.0,4.0,0.0,71.0,Obafemi Martins,1,2010,2010,2
2067,1.0,17,7.0,7.0,22.0,11.0,4.0,1.0,9.0,0.0,1.0,1.0,34.0,6.0,74.0,49.0,197.0,18.0,26.0,0.0,260.0,Alvaro Recoba,1,2002,2002,3
2068,9.0,41,20.0,17.0,20.0,6.0,24.0,18.0,8.0,0.0,1.0,7.0,9.0,0.0,214.0,145.0,403.0,61.0,122.0,0.0,818.0,Christian Vieri,2,1998,2002,9
2073,0.0,7,0.0,5.0,6.0,4.0,29.0,25.0,2.0,0.0,0.0,1.0,2.0,0.0,570.0,461.0,962.0,149.0,79.0,0.0,1710.0,Fabio Cannavaro,4,1998,2010,18
2074,0.0,0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,32.0,25.0,48.0,5.0,6.0,0.0,90.0,Ciro Ferrara,1,1990,1990,1
2076,0.0,1,1.0,0.0,0.0,0.0,1.0,3.0,2.0,0.0,1.0,0.0,3.0,1.0,53.0,37.0,75.0,5.0,6.0,0.0,197.0,Gianluca Pessotto,1,1998,1998,3
2077,2.0,8,4.0,3.0,27.0,13.0,23.0,17.0,11.0,0.0,3.0,0.0,27.0,10.0,635.0,522.0,995.0,113.0,53.0,0.0,1524.0,Lilian Thuram,3,1998,2006,16
2078,1.0,17,5.0,8.0,49.0,29.0,24.0,24.0,8.0,1.0,2.0,1.0,30.0,11.0,446.0,356.0,849.0,95.0,81.0,1.0,1212.0,Gianluca Zambrotta,3,2002,2010,13
2080,1.0,16,2.0,5.0,14.0,7.0,4.0,9.0,19.0,1.0,1.0,2.0,20.0,5.0,328.0,269.0,445.0,19.0,30.0,0.0,465.0,Stephen Appiah,2,2006,2010,7
2082,0.0,6,1.0,4.0,18.0,10.0,13.0,11.0,8.0,0.0,0.0,1.0,20.0,3.0,175.0,130.0,304.0,37.0,38.0,0.0,428.0,Mauro Camoranesi,2,2006,2010,7
2083,0.0,4,0.0,3.0,3.0,2.0,6.0,10.0,0.0,0.0,0.0,0.0,2.0,1.0,143.0,129.0,197.0,16.0,19.0,0.0,260.0,Emerson,2,1998,2006,5
